month,ii,jj,lat,lon,eddy_count_cyclonic,eddy_count_anticyclonic,eddy_count_total
2014-04,24,54,24.125,-84.375,7,0,7
2014-04,25,6,24.375,-96.375,6,0,6
2014-04,25,26,24.375,-91.375,0,3,3
2014-04,25,27,24.375,-91.125,0,5,5
2014-04,25,54,24.375,-84.375,3,0,3
2014-04,26,6,24.625,-96.375,2,0,2
2014-04,26,7,24.625,-96.125,4,0,4
2014-04,27,8,24.875,-95.875,5,0,5
2014-04,27,13,24.875,-94.625,0,6,6
2014-04,28,19,25.125,-93.125,7,0,7
2014-04,28,20,25.125,-92.875,11,0,11
2014-04,28,21,25.125,-92.625,8,0,8
2014-04,28,46,25.125,-86.375,0,7,7
2014-04,29,21,25.375,-92.625,3,0,3
2014-04,29,22,25.375,-92.375,1,0,1
2014-04,29,45,25.375,-86.625,0,5,5
2014-04,29,46,25.375,-86.375,0,3,3
2014-04,30,45,25.625,-86.625,0,6,6
2014-04,31,45,25.875,-86.625,0,3,3
2014-04,31,46,25.875,-86.375,0,1,1
2014-04,32,38,26.125,-88.375,13,0,13
2014-04,32,39,26.125,-88.125,8,0,8
2014-04,32,46,26.125,-86.375,0,5,5
2014-04,33,11,26.375,-95.125,2,0,2
2014-04,33,38,26.375,-88.375,4,0,4
2014-04,33,39,26.375,-88.125,2,0,2
2014-04,34,11,26.625,-95.125,18,0,18
2014-04,34,12,26.625,-94.875,1,0,1
2014-04,34,39,26.625,-88.125,3,0,3
2014-04,35,12,26.875,-94.875,9,0,9
2014-04,35,30,26.875,-90.375,0,3,3
2014-04,35,31,26.875,-90.125,0,2,2
2014-04,36,29,27.125,-90.625,0,8,8
2014-04,36,30,27.125,-90.375,0,2,2
2014-04,36,31,27.125,-90.125,0,6,6
2014-04,36,33,27.125,-89.625,0,4,4
2014-04,36,34,27.125,-89.375,0,3,3
2014-04,37,30,27.375,-90.375,0,1,1
2014-04,37,34,27.375,-89.375,0,1,1
2014-05,0,43,18.125,-87.125,3,0,3
2014-05,0,44,18.125,-86.875,7,0,7
2014-05,0,45,18.125,-86.625,2,0,2
2014-05,0,46,18.125,-86.375,1,0,1
2014-05,1,45,18.375,-86.625,6,0,6
2014-05,1,46,18.375,-86.375,3,0,3
2014-05,3,67,18.875,-81.125,0,3,3
2014-05,3,68,18.875,-80.875,0,3,3
2014-05,3,69,18.875,-80.625,0,2,2
2014-05,3,70,18.875,-80.375,0,4,4
2014-05,3,71,18.875,-80.125,0,4,4
2014-05,4,50,19.125,-85.375,0,2,2
2014-05,4,51,19.125,-85.125,0,6,6
2014-05,4,52,19.125,-84.875,0,7,7
2014-05,4,53,19.125,-84.625,0,5,5
2014-05,4,54,19.125,-84.375,0,8,8
2014-05,4,64,19.125,-81.875,0,1,1
2014-05,4,65,19.125,-81.625,0,3,3
2014-05,4,66,19.125,-81.375,0,2,2
2014-05,5,54,19.375,-84.375,0,2,2
2014-05,5,63,19.375,-82.125,0,2,2
2014-05,5,64,19.375,-81.875,0,2,2
2014-05,7,11,19.875,-95.125,3,0,3
2014-05,8,11,20.125,-95.125,12,0,12
2014-05,8,12,20.125,-94.875,16,0,16
2014-05,9,57,20.375,-83.625,14,0,14
2014-05,9,58,20.375,-83.375,7,0,7
2014-05,10,58,20.625,-83.375,4,0,4
2014-05,11,58,20.875,-83.375,5,0,5
2014-05,12,58,21.125,-83.375,1,0,1
2014-05,16,10,22.125,-95.375,0,1,1
2014-05,17,11,22.375,-95.125,0,6,6
2014-05,17,12,22.375,-94.875,0,8,8
2014-05,17,13,22.375,-94.625,0,2,2
2014-05,18,12,22.625,-94.875,0,8,8
2014-05,18,13,22.625,-94.625,0,6,6
2014-05,20,49,23.125,-85.625,1,0,1
2014-05,21,34,23.375,-89.375,0,1,1
2014-05,21,35,23.375,-89.125,0,7,7
2014-05,21,36,23.375,-88.875,0,9,9
2014-05,21,37,23.375,-88.625,0,2,2
2014-05,21,49,23.375,-85.625,5,0,5
2014-05,21,50,23.375,-85.375,1,0,1
2014-05,22,23,23.625,-92.125,0,1,1
2014-05,22,24,23.625,-91.875,0,13,13
2014-05,22,50,23.625,-85.375,5,0,5
2014-05,22,51,23.625,-85.125,1,0,1
2014-05,23,25,23.875,-91.625,0,4,4
2014-05,23,51,23.875,-85.125,8,0,8
2014-05,23,52,23.875,-84.875,3,0,3
2014-05,23,54,23.875,-84.375,5,0,5
2014-05,24,53,24.125,-84.625,1,0,1
2014-05,24,54,24.125,-84.375,1,0,1
2014-05,25,26,24.375,-91.375,0,8,8
2014-05,27,8,24.875,-95.875,2,0,2
2014-05,27,32,24.875,-89.875,2,0,2
2014-05,27,33,24.875,-89.625,3,0,3
2014-05,28,14,25.125,-94.375,10,0,10
2014-05,28,18,25.125,-93.375,6,0,6
2014-05,28,19,25.125,-93.125,1,0,1
2014-05,28,33,25.125,-89.625,8,0,8
2014-05,29,15,25.375,-94.125,14,0,14
2014-05,29,32,25.375,-89.875,1,0,1
2014-05,29,44,25.375,-86.875,0,4,4
2014-05,29,45,25.375,-86.625,0,2,2
2014-05,30,10,25.625,-95.375,1,0,1
2014-05,30,45,25.625,-86.625,0,3,3
2014-05,30,46,25.625,-86.375,0,5,5
2014-05,31,46,25.875,-86.375,0,2,2
2014-05,31,47,25.875,-86.125,0,11,11
2014-05,32,46,26.125,-86.375,0,4,4
2014-05,33,11,26.375,-95.125,2,0,2
2014-05,34,25,26.625,-91.625,0,1,1
2014-05,34,26,26.625,-91.375,0,8,8
2014-05,34,27,26.625,-91.125,0,9,9
2014-05,34,28,26.625,-90.875,0,4,4
2014-05,35,28,26.875,-90.875,0,6,6
2014-05,35,39,26.875,-88.125,1,0,1
2014-05,36,28,27.125,-90.875,0,3,3
2014-05,36,40,27.125,-87.875,1,0,1
2014-05,37,40,27.375,-87.875,2,0,2
2014-05,37,41,27.375,-87.625,3,0,3
2014-05,37,43,27.375,-87.125,2,0,2
2014-05,37,44,27.375,-86.875,4,0,4
2014-05,37,45,27.375,-86.625,3,0,3
2014-05,38,41,27.625,-87.625,2,0,2
2014-05,38,42,27.625,-87.375,5,0,5
2014-05,38,43,27.625,-87.125,8,0,8
2014-06,3,45,18.875,-86.625,0,1,1
2014-06,3,46,18.875,-86.375,0,5,5
2014-06,3,47,18.875,-86.125,0,1,1
2014-06,3,48,18.875,-85.875,0,4,4
2014-06,3,55,18.875,-84.125,1,0,1
2014-06,3,56,18.875,-83.875,5,0,5
2014-06,3,57,18.875,-83.625,5,0,5
2014-06,3,58,18.875,-83.375,4,0,4
2014-06,4,45,19.125,-86.625,0,2,2
2014-06,4,47,19.125,-86.125,0,2,2
2014-06,4,48,19.125,-85.875,0,5,5
2014-06,4,49,19.125,-85.625,0,4,4
2014-06,4,50,19.125,-85.375,0,1,1
2014-06,4,53,19.125,-84.625,0,4,4
2014-06,6,11,19.625,-95.125,6,0,6
2014-06,6,63,19.625,-82.125,0,3,3
2014-06,6,64,19.625,-81.875,0,2,2
2014-06,7,10,19.875,-95.375,6,0,6
2014-06,7,11,19.875,-95.125,18,0,18
2014-06,7,63,19.875,-82.125,0,2,2
2014-06,7,64,19.875,-81.875,0,1,1
2014-06,8,55,20.125,-84.125,3,0,3
2014-06,8,56,20.125,-83.875,3,0,3
2014-06,9,56,20.375,-83.875,3,0,3
2014-06,9,57,20.375,-83.625,6,0,6
2014-06,16,9,22.125,-95.625,0,17,17
2014-06,16,10,22.125,-95.375,0,11,11
2014-06,17,8,22.375,-95.875,0,2,2
2014-06,20,32,23.125,-89.875,0,1,1
2014-06,20,33,23.125,-89.625,0,11,11
2014-06,20,34,23.125,-89.375,0,3,3
2014-06,20,35,23.125,-89.125,0,1,1
2014-06,20,44,23.125,-86.875,1,0,1
2014-06,20,45,23.125,-86.625,1,0,1
2014-06,20,46,23.125,-86.375,1,0,1
2014-06,20,49,23.125,-85.625,7,0,7
2014-06,21,34,23.375,-89.375,0,1,1
2014-06,21,35,23.375,-89.125,0,10,10
2014-06,21,43,23.375,-87.125,1,0,1
2014-06,21,44,23.375,-86.875,1,0,1
2014-06,22,23,23.625,-92.125,0,3,3
2014-06,22,24,23.625,-91.875,0,7,7
2014-06,22,42,23.625,-87.375,1,0,1
2014-06,22,43,23.625,-87.125,2,0,2
2014-06,23,42,23.875,-87.375,2,0,2
2014-06,24,50,24.125,-85.375,0,1,1
2014-06,25,50,24.375,-85.375,0,6,6
2014-06,25,51,24.375,-85.125,0,3,3
2014-06,26,50,24.625,-85.375,0,3,3
2014-06,26,51,24.625,-85.125,0,1,1
2014-06,27,50,24.875,-85.375,0,6,6
2014-06,28,14,25.125,-94.375,4,0,4
2014-06,29,13,25.375,-94.625,12,0,12
2014-06,29,14,25.375,-94.375,14,0,14
2014-06,29,32,25.375,-89.875,8,0,8
2014-06,29,44,25.375,-86.875,0,10,10
2014-06,30,32,25.625,-89.875,9,0,9
2014-06,30,33,25.625,-89.625,2,0,2
2014-06,30,41,25.625,-87.625,0,1,1
2014-06,31,40,25.875,-87.875,0,1,1
2014-06,31,41,25.875,-87.625,0,2,2
2014-06,32,40,26.125,-87.875,0,4,4
2014-06,33,23,26.375,-92.125,0,4,4
2014-06,33,24,26.375,-91.875,0,3,3
2014-06,33,39,26.375,-88.125,0,3,3
2014-06,33,40,26.375,-87.875,0,1,1
2014-06,33,48,26.375,-85.875,5,0,5
2014-06,34,24,26.625,-91.875,0,13,13
2014-06,34,38,26.625,-88.375,0,3,3
2014-06,34,48,26.625,-85.875,5,0,5
2014-06,35,24,26.875,-91.875,0,2,2
2014-06,35,25,26.875,-91.625,0,8,8
2014-06,35,37,26.875,-88.625,0,1,1
2014-06,35,46,26.875,-86.375,1,0,1
2014-06,35,47,26.875,-86.125,6,0,6
2014-06,36,6,27.125,-96.375,0,8,8
2014-06,36,45,27.125,-86.625,2,0,2
2014-06,36,46,27.125,-86.375,10,0,10
2014-06,37,7,27.375,-96.125,0,10,10
2014-06,37,45,27.375,-86.625,1,0,1
2014-07,3,44,18.875,-86.875,0,2,2
2014-07,3,53,18.875,-84.625,2,0,2
2014-07,3,54,18.875,-84.375,3,0,3
2014-07,3,55,18.875,-84.125,1,0,1
2014-07,4,50,19.125,-85.375,1,0,1
2014-07,4,51,19.125,-85.125,1,0,1
2014-07,4,52,19.125,-84.875,2,0,2
2014-07,4,60,19.125,-82.875,0,1,1
2014-07,4,61,19.125,-82.625,0,3,3
2014-07,5,49,19.375,-85.625,3,0,3
2014-07,5,50,19.375,-85.375,1,0,1
2014-07,5,57,19.375,-83.625,0,2,2
2014-07,5,58,19.375,-83.375,0,5,5
2014-07,5,61,19.375,-82.625,0,2,2
2014-07,5,62,19.375,-82.375,0,4,4
2014-07,6,47,19.625,-86.125,1,0,1
2014-07,6,48,19.625,-85.875,4,0,4
2014-07,6,62,19.625,-82.375,0,9,9
2014-07,6,63,19.625,-82.125,0,5,5
2014-07,7,9,19.875,-95.625,10,0,10
2014-07,7,10,19.875,-95.375,13,0,13
2014-07,7,11,19.875,-95.125,1,0,1
2014-07,7,47,19.875,-86.125,3,0,3
2014-07,7,53,19.875,-84.625,4,0,4
2014-07,7,54,19.875,-84.375,6,0,6
2014-07,7,68,19.875,-80.875,3,0,3
2014-07,7,69,19.875,-80.625,4,0,4
2014-07,8,46,20.125,-86.375,3,0,3
2014-07,8,69,20.125,-80.625,1,0,1
2014-07,8,70,20.125,-80.375,4,0,4
2014-07,8,71,20.125,-80.125,17,0,17
2014-07,9,46,20.375,-86.375,1,0,1
2014-07,9,47,20.375,-86.125,1,0,1
2014-07,12,13,21.125,-94.625,0,4,4
2014-07,13,13,21.375,-94.625,0,4,4
2014-07,13,14,21.375,-94.375,0,5,5
2014-07,14,14,21.625,-94.375,0,3,3
2014-07,15,14,21.875,-94.375,0,4,4
2014-07,17,6,22.375,-96.375,0,1,1
2014-07,17,8,22.375,-95.875,0,5,5
2014-07,18,6,22.625,-96.375,0,2,2
2014-07,19,5,22.875,-96.625,0,3,3
2014-07,20,5,23.125,-96.625,0,2,2
2014-07,20,6,23.125,-96.375,0,4,4
2014-07,20,32,23.125,-89.875,0,1,1
2014-07,21,6,23.375,-96.375,0,8,8
2014-07,21,34,23.375,-89.375,0,3,3
2014-07,22,7,23.625,-96.125,0,4,4
2014-07,22,34,23.625,-89.375,0,3,3
2014-07,23,7,23.875,-96.125,0,2,2
2014-07,23,61,23.875,-82.625,1,0,1
2014-07,23,62,23.875,-82.375,7,0,7
2014-07,24,49,24.125,-85.625,0,2,2
2014-07,24,50,24.125,-85.375,0,19,19
2014-07,24,64,24.125,-81.875,2,0,2
2014-07,24,65,24.125,-81.625,5,0,5
2014-07,24,66,24.125,-81.375,2,0,2
2014-07,24,67,24.125,-81.125,1,0,1
2014-07,24,68,24.125,-80.875,1,0,1
2014-07,25,47,24.375,-86.125,0,2,2
2014-07,25,48,24.375,-85.875,0,1,1
2014-07,25,49,24.375,-85.625,0,3,3
2014-07,25,62,24.375,-82.375,5,0,5
2014-07,25,63,24.375,-82.125,1,0,1
2014-07,26,46,24.625,-86.375,0,4,4
2014-07,28,28,25.125,-90.875,6,0,6
2014-07,28,53,25.125,-84.625,1,0,1
2014-07,28,54,25.125,-84.375,2,0,2
2014-07,29,12,25.375,-94.875,7,0,7
2014-07,29,13,25.375,-94.625,12,0,12
2014-07,29,28,25.375,-90.875,2,0,2
2014-07,29,29,25.375,-90.625,7,0,7
2014-07,29,30,25.375,-90.375,2,0,2
2014-07,29,39,25.375,-88.125,2,0,2
2014-07,29,53,25.375,-84.625,2,0,2
2014-07,29,54,25.375,-84.375,1,0,1
2014-07,29,55,25.375,-84.125,4,0,4
2014-07,30,13,25.625,-94.625,5,0,5
2014-07,30,37,25.625,-88.625,1,0,1
2014-07,30,38,25.625,-88.375,2,0,2
2014-07,30,39,25.625,-88.125,2,0,2
2014-07,30,40,25.625,-87.875,1,0,1
2014-07,31,13,25.875,-94.625,6,0,6
2014-07,31,41,25.875,-87.625,5,0,5
2014-07,31,42,25.875,-87.375,6,0,6
2014-07,31,43,25.875,-87.125,3,0,3
2014-07,32,13,26.125,-94.625,1,0,1
2014-07,33,21,26.375,-92.625,0,16,16
2014-07,33,22,26.375,-92.375,0,10,10
2014-07,33,23,26.375,-92.125,0,5,5
2014-07,33,46,26.375,-86.375,1,0,1
2014-07,33,47,26.375,-86.125,5,0,5
2014-07,33,48,26.375,-85.875,3,0,3
2014-07,35,7,26.875,-96.125,0,12,12
2014-07,35,36,26.875,-88.875,0,1,1
2014-07,35,37,26.875,-88.625,0,2,2
2014-07,36,7,27.125,-96.125,0,9,9
2014-07,36,8,27.125,-95.875,0,6,6
2014-07,36,36,27.125,-88.875,0,5,5
2014-07,37,7,27.375,-96.125,0,2,2
2014-07,37,35,27.375,-89.125,0,8,8
2014-07,37,36,27.375,-88.875,0,15,15
2014-08,3,51,18.875,-85.125,0,1,1
2014-08,3,58,18.875,-83.375,0,1,1
2014-08,3,59,18.875,-83.125,0,1,1
2014-08,4,49,19.125,-85.625,0,3,3
2014-08,4,50,19.125,-85.375,0,6,6
2014-08,4,51,19.125,-85.125,0,1,1
2014-08,4,52,19.125,-84.875,0,1,1
2014-08,4,53,19.125,-84.625,0,3,3
2014-08,4,54,19.125,-84.375,0,2,2
2014-08,4,55,19.125,-84.125,0,3,3
2014-08,4,56,19.125,-83.875,0,2,2
2014-08,4,57,19.125,-83.625,0,2,2
2014-08,4,63,19.125,-82.125,1,0,1
2014-08,4,64,19.125,-81.875,1,0,1
2014-08,4,65,19.125,-81.625,3,0,3
2014-08,5,50,19.375,-85.375,0,5,5
2014-08,5,62,19.375,-82.375,5,0,5
2014-08,5,63,19.375,-82.125,2,0,2
2014-08,5,64,19.375,-81.875,1,0,1
2014-08,7,53,19.875,-84.625,2,0,2
2014-08,7,65,19.875,-81.625,4,0,4
2014-08,7,66,19.875,-81.375,5,0,5
2014-08,7,67,19.875,-81.125,6,0,6
2014-08,7,68,19.875,-80.875,3,0,3
2014-08,8,53,20.125,-84.625,2,0,2
2014-08,9,53,20.375,-84.625,3,0,3
2014-08,10,13,20.625,-94.625,0,15,15
2014-08,10,53,20.625,-84.625,1,0,1
2014-08,10,54,20.625,-84.375,8,0,8
2014-08,11,6,20.875,-96.375,1,0,1
2014-08,11,13,20.875,-94.625,0,1,1
2014-08,11,14,20.875,-94.375,0,10,10
2014-08,11,54,20.875,-84.375,2,0,2
2014-08,12,6,21.125,-96.375,1,0,1
2014-08,12,7,21.125,-96.125,2,0,2
2014-08,12,13,21.125,-94.625,0,3,3
2014-08,12,15,21.125,-94.125,0,1,1
2014-08,13,13,21.375,-94.625,0,1,1
2014-08,14,19,21.625,-93.125,6,0,6
2014-08,22,8,23.625,-95.875,0,14,14
2014-08,23,8,23.875,-95.875,0,14,14
2014-08,24,8,24.125,-95.875,0,3,3
2014-08,24,68,24.125,-80.875,1,0,1
2014-08,25,53,24.375,-84.625,2,0,2
2014-08,25,54,24.375,-84.375,3,0,3
2014-08,25,68,24.375,-80.875,1,0,1
2014-08,25,69,24.375,-80.625,3,0,3
2014-08,25,70,24.375,-80.375,2,0,2
2014-08,26,46,24.625,-86.375,0,3,3
2014-08,26,52,24.625,-84.875,6,0,6
2014-08,26,54,24.625,-84.375,6,0,6
2014-08,27,45,24.875,-86.625,0,8,8
2014-08,27,54,24.875,-84.375,4,0,4
2014-08,28,27,25.125,-91.125,11,0,11
2014-08,28,28,25.125,-90.875,2,0,2
2014-08,28,44,25.125,-86.875,0,5,5
2014-08,28,45,25.125,-86.625,0,2,2
2014-08,28,53,25.125,-84.625,1,0,1
2014-08,28,54,25.125,-84.375,2,0,2
2014-08,29,36,25.375,-88.875,2,0,2
2014-08,29,44,25.375,-86.875,0,1,1
2014-08,29,54,25.375,-84.375,2,0,2
2014-08,30,36,25.625,-88.875,8,0,8
2014-08,30,37,25.625,-88.625,3,0,3
2014-08,32,11,26.125,-95.125,7,0,7
2014-08,32,13,26.125,-94.625,6,0,6
2014-08,33,11,26.375,-95.125,10,0,10
2014-08,33,12,26.375,-94.875,8,0,8
2014-08,33,21,26.375,-92.625,0,15,15
2014-08,34,20,26.625,-92.875,0,5,5
2014-08,34,21,26.625,-92.625,0,11,11
2014-08,35,39,26.875,-88.125,0,3,3
2014-08,35,40,26.875,-87.875,0,9,9
2014-08,36,8,27.125,-95.875,0,12,12
2014-08,36,38,27.125,-88.375,0,3,3
2014-08,37,8,27.375,-95.875,0,8,8
2014-08,37,35,27.375,-89.125,0,11,11
2014-08,37,36,27.375,-88.875,0,3,3
2014-08,37,37,27.375,-88.625,0,2,2
2014-08,44,40,29.125,-87.875,2,0,2
2014-08,45,40,29.375,-87.875,4,0,4
2014-08,46,39,29.625,-88.125,1,0,1
2014-09,2,44,18.625,-86.875,0,2,2
2014-09,2,53,18.625,-84.625,1,0,1
2014-09,2,54,18.625,-84.375,2,0,2
2014-09,2,55,18.625,-84.125,1,0,1
2014-09,2,56,18.625,-83.875,3,0,3
2014-09,2,57,18.625,-83.625,2,0,2
2014-09,2,58,18.625,-83.375,3,0,3
2014-09,2,59,18.625,-83.125,2,0,2
2014-09,3,45,18.875,-86.625,0,3,3
2014-09,3,46,18.875,-86.375,0,1,1
2014-09,3,51,18.875,-85.125,2,0,2
2014-09,3,52,18.875,-84.875,2,0,2
2014-09,3,53,18.875,-84.625,2,0,2
2014-09,4,46,19.125,-86.375,0,2,2
2014-09,4,47,19.125,-86.125,0,3,3
2014-09,4,48,19.125,-85.875,0,2,2
2014-09,4,49,19.125,-85.625,2,0,2
2014-09,4,50,19.125,-85.375,2,0,2
2014-09,4,51,19.125,-85.125,1,0,1
2014-09,5,48,19.375,-85.875,0,1,1
2014-09,5,49,19.375,-85.625,0,3,3
2014-09,5,50,19.375,-85.375,0,1,1
2014-09,5,61,19.375,-82.625,4,0,4
2014-09,8,12,20.125,-94.875,0,8,8
2014-09,9,12,20.375,-94.875,0,3,3
2014-09,9,69,20.375,-80.625,2,0,2
2014-09,9,70,20.375,-80.375,6,0,6
2014-09,10,12,20.625,-94.875,0,12,12
2014-09,10,13,20.625,-94.625,0,7,7
2014-09,10,63,20.625,-82.125,1,0,1
2014-09,10,64,20.625,-81.875,1,0,1
2014-09,10,65,20.625,-81.625,2,0,2
2014-09,10,69,20.625,-80.625,2,0,2
2014-09,10,70,20.625,-80.375,3,0,3
2014-09,11,6,20.875,-96.375,1,0,1
2014-09,11,66,20.875,-81.375,2,0,2
2014-09,11,67,20.875,-81.125,1,0,1
2014-09,11,68,20.875,-80.875,3,0,3
2014-09,11,69,20.875,-80.625,3,0,3
2014-09,12,6,21.125,-96.375,23,0,23
2014-09,14,19,21.625,-93.125,3,0,3
2014-09,15,18,21.875,-93.375,4,0,4
2014-09,15,19,21.875,-93.125,1,0,1
2014-09,16,17,22.125,-93.625,1,0,1
2014-09,16,18,22.125,-93.375,5,0,5
2014-09,17,16,22.375,-93.875,1,0,1
2014-09,17,17,22.375,-93.625,14,0,14
2014-09,19,41,22.875,-87.625,7,0,7
2014-09,19,42,22.875,-87.375,1,0,1
2014-09,20,42,23.125,-87.375,3,0,3
2014-09,21,8,23.375,-95.875,0,5,5
2014-09,21,41,23.375,-87.625,1,0,1
2014-09,21,47,23.375,-86.125,0,1,1
2014-09,21,48,23.375,-85.875,0,3,3
2014-09,21,49,23.375,-85.625,0,6,6
2014-09,22,9,23.625,-95.625,0,1,1
2014-09,22,41,23.625,-87.625,2,0,2
2014-09,22,47,23.625,-86.125,0,2,2
2014-09,22,49,23.625,-85.625,0,4,4
2014-09,22,50,23.625,-85.375,0,4,4
2014-09,23,8,23.875,-95.875,0,10,10
2014-09,23,9,23.875,-95.625,0,8,8
2014-09,23,46,23.875,-86.375,0,1,1
2014-09,24,9,24.125,-95.625,0,6,6
2014-09,24,42,24.125,-87.375,1,0,1
2014-09,25,42,24.375,-87.375,3,0,3
2014-09,26,42,24.625,-87.375,1,0,1
2014-09,27,23,24.875,-92.125,2,0,2
2014-09,27,24,24.875,-91.875,4,0,4
2014-09,28,24,25.125,-91.875,2,0,2
2014-09,28,25,25.125,-91.625,4,0,4
2014-09,28,26,25.125,-91.375,4,0,4
2014-09,28,27,25.125,-91.125,2,0,2
2014-09,29,26,25.375,-91.375,1,0,1
2014-09,29,27,25.375,-91.125,4,0,4
2014-09,29,28,25.375,-90.875,1,0,1
2014-09,33,9,26.375,-95.625,6,0,6
2014-09,33,10,26.375,-95.375,6,0,6
2014-09,33,11,26.375,-95.125,3,0,3
2014-09,34,10,26.625,-95.375,9,0,9
2014-09,34,17,26.625,-93.625,0,2,2
2014-09,34,18,26.625,-93.375,0,14,14
2014-09,34,19,26.625,-93.125,0,7,7
2014-09,34,20,26.625,-92.875,0,7,7
2014-09,35,38,26.875,-88.375,0,6,6
2014-09,35,39,26.875,-88.125,0,10,10
2014-09,35,40,26.875,-87.875,0,14,14
2014-09,41,43,28.375,-87.125,1,0,1
2014-09,42,42,28.625,-87.375,1,0,1
2014-09,42,43,28.625,-87.125,3,0,3
2014-09,43,39,28.875,-88.125,1,0,1
2014-09,43,40,28.875,-87.875,1,0,1
2014-09,43,41,28.875,-87.625,1,0,1
2014-09,43,42,28.875,-87.375,1,0,1
2014-09,44,39,29.125,-88.125,19,0,19
2014-09,44,40,29.125,-87.875,2,0,2
2014-10,2,53,18.625,-84.625,0,2,2
2014-10,2,54,18.625,-84.375,0,3,3
2014-10,2,55,18.625,-84.125,0,1,1
2014-10,2,56,18.625,-83.875,0,3,3
2014-10,2,57,18.625,-83.625,0,3,3
2014-10,3,51,18.875,-85.125,0,2,2
2014-10,3,52,18.875,-84.875,0,1,1
2014-10,3,53,18.875,-84.625,0,1,1
2014-10,3,57,18.875,-83.625,0,2,2
2014-10,3,58,18.875,-83.375,0,1,1
2014-10,4,50,19.125,-85.375,0,1,1
2014-10,4,58,19.125,-83.375,0,1,1
2014-10,5,48,19.375,-85.875,1,0,1
2014-10,5,49,19.375,-85.625,2,0,2
2014-10,5,57,19.375,-83.625,0,1,1
2014-10,5,59,19.375,-83.125,1,0,1
2014-10,5,60,19.375,-82.875,4,0,4
2014-10,5,61,19.375,-82.625,2,0,2
2014-10,6,17,19.625,-93.625,1,0,1
2014-10,6,18,19.625,-93.375,2,0,2
2014-10,6,19,19.625,-93.125,1,0,1
2014-10,6,47,19.625,-86.125,6,0,6
2014-10,6,48,19.625,-85.875,4,0,4
2014-10,6,62,19.625,-82.375,2,0,2
2014-10,7,17,19.875,-93.625,1,0,1
2014-10,7,20,19.875,-92.875,1,0,1
2014-10,7,47,19.875,-86.125,6,0,6
2014-10,7,63,19.875,-82.125,3,0,3
2014-10,7,64,19.875,-81.875,3,0,3
2014-10,8,13,20.125,-94.625,0,7,7
2014-10,8,14,20.125,-94.375,0,13,13
2014-10,8,15,20.125,-94.125,0,1,1
2014-10,8,21,20.125,-92.625,3,0,3
2014-10,8,22,20.125,-92.375,1,0,1
2014-10,8,23,20.125,-92.125,1,0,1
2014-10,8,24,20.125,-91.875,2,0,2
2014-10,8,47,20.125,-86.125,1,0,1
2014-10,8,65,20.125,-81.625,5,0,5
2014-10,8,67,20.125,-81.125,2,0,2
2014-10,8,68,20.125,-80.875,1,0,1
2014-10,9,65,20.375,-81.625,2,0,2
2014-10,9,66,20.375,-81.375,5,0,5
2014-10,9,68,20.375,-80.875,1,0,1
2014-10,10,48,20.625,-85.875,1,0,1
2014-10,11,48,20.875,-85.875,4,0,4
2014-10,11,49,20.875,-85.625,1,0,1
2014-10,12,48,21.125,-85.875,3,0,3
2014-10,12,49,21.125,-85.625,2,0,2
2014-10,15,13,21.875,-94.625,1,0,1
2014-10,15,14,21.875,-94.375,5,0,5
2014-10,16,14,22.125,-94.375,3,0,3
2014-10,16,15,22.125,-94.125,6,0,6
2014-10,16,16,22.125,-93.875,4,0,4
2014-10,17,16,22.375,-93.875,5,0,5
2014-10,18,7,22.625,-96.125,0,10,10
2014-10,18,27,22.625,-91.125,0,2,2
2014-10,18,28,22.625,-90.875,0,5,5
2014-10,19,7,22.875,-96.125,0,12,12
2014-10,19,27,22.875,-91.125,0,1,1
2014-10,19,28,22.875,-90.875,0,7,7
2014-10,20,7,23.125,-96.125,0,2,2
2014-10,20,8,23.125,-95.875,0,4,4
2014-10,20,28,23.125,-90.875,0,10,10
2014-10,21,8,23.375,-95.875,0,3,3
2014-10,22,49,23.625,-85.625,0,2,2
2014-10,22,50,23.625,-85.375,0,5,5
2014-10,23,47,23.875,-86.125,0,1,1
2014-10,23,56,23.875,-83.875,5,0,5
2014-10,24,47,24.125,-86.125,0,1,1
2014-10,24,56,24.125,-83.875,3,0,3
2014-10,25,48,24.375,-85.875,0,1,1
2014-10,25,49,24.375,-85.625,0,1,1
2014-10,26,11,24.625,-95.125,6,0,6
2014-10,26,21,24.625,-92.625,2,0,2
2014-10,26,22,24.625,-92.375,2,0,2
2014-10,26,48,24.625,-85.875,0,2,2
2014-10,26,56,24.625,-83.875,3,0,3
2014-10,27,11,24.875,-95.125,9,0,9
2014-10,27,12,24.875,-94.875,5,0,5
2014-10,27,20,24.875,-92.875,2,0,2
2014-10,27,22,24.875,-92.375,3,0,3
2014-10,27,49,24.875,-85.625,0,3,3
2014-10,27,56,24.875,-83.875,3,0,3
2014-10,28,12,25.125,-94.875,5,0,5
2014-10,28,37,25.125,-88.625,1,0,1
2014-10,28,38,25.125,-88.375,4,0,4
2014-10,28,40,25.125,-87.875,2,0,2
2014-10,28,47,25.125,-86.125,0,2,2
2014-10,28,48,25.125,-85.875,0,8,8
2014-10,28,49,25.125,-85.625,0,1,1
2014-10,28,55,25.125,-84.125,1,0,1
2014-10,28,56,25.125,-83.875,7,0,7
2014-10,29,35,25.375,-89.125,1,0,1
2014-10,29,36,25.375,-88.875,3,0,3
